parent_company,lens_id,date_published,publication_type,patent_status,title,applicants,climate_codes,abstract
Meta,195-199-081-944-698,2021-08-24,GRANTED_PATENT,INACTIVE,Memory management of computing devices,FACEBOOK TECH LLC,Y02D30/50; Y02D10/00; Y02D30/50,"In one embodiment, a method includes allocating, by an operating system of a computing device, computer-implemented memory into a discardable portion and a durable portion; receiving, from a computer-executable program, a designation indicator of a particular data file that is associated with the computer-executable program indicating that the particular file is to be stored in the discardable portion of the memory and in response, storing the particular data file in one or more particular pages"
Meta,029-258-556-188-899,2018-11-06,GRANTED_PATENT,ACTIVE,High voltage direct current power generator for computer server data centers,FACEBOOK INC,Y02B70/10; Y02B70/10,Some embodiments include a high voltage direct current (HVDC) power generator system for information technology (IT) racks. The HVDC power generator system can include a three-phase alternating current (AC) transformer having a primary winding and a plurality of secondary windings. A plurality of three-phase bridge rectifier circuits can be electrically coupled respectively to the plurality of secondary windings. The HVDC power generator system can include output terminals for powering its load.
Meta,008-450-134-440-140,2021-09-28,GRANTED_PATENT,INACTIVE,"Automatic aircraft design optimization based on joint aerodynamic, structural, and energy performance",FACEBOOK INC,Y02T90/00,"Systems, methods, and non-transitory computer-readable media are disclosed for automatically generating aircraft models by modifying quantitative design variables based on joint analysis of aerodynamic, structural, and/or energy performance. For example, in one or more embodiments, disclosed systems iteratively modify ailerons and a propulsion system based on performance criteria until a balancing metric converges. The disclosed systems then determine performance metrics corresponding to the air"
Meta,008-507-282-076-04X,2021-03-16,GRANTED_PATENT,ACTIVE,Systems and methods for optimizing power usage for systems within quality-of-service constraints,FACEBOOK INC,Y02D10/00,"The disclosed computer-implemented method may include (i) identifying an artificial neural network that processes each input to the artificial neural network in a fixed number of operations, (ii) performing an analysis on the artificial neural network to determine an execution metric that represents the fixed number of operations performed by the artificial neural network to process each input, (iii) determining a quality-of-service metric for an executing system that executes the artificial neu"
Meta,024-111-543-380-787,2021-04-20,GRANTED_PATENT,ACTIVE,Apparatus and method for in-situ battery swell measurement,FACEBOOK TECH LLC,Y02E60/10,"An apparatus for monitoring battery swelling includes a conductive layer adhered to a battery pack, a surface opposite the battery pack, a flex layer adhered to the bottom of the surface, and a resistance measurement circuit. The conductive layer includes one or more conductive strips. The flex layer includes a resistive pattern with one or more serially connected resistive segments. Each resistive segment is aligned to a respective conductive strip. The surface is positioned over the battery pa"
Meta,024-861-341-739-459,2021-04-27,GRANTED_PATENT,ACTIVE,Heat venting shroud for artificial reality head mounted display,FACEBOOK TECH LLC,Y02P10/25,"A heat management device able to be manufactured using 3-D printing and corresponding to a body of a head mounted display system having an outer wall that partially encloses a chamber. The outer wall of the heat management device comprises a plurality of channels that traverse a thickness of the outer wall, each channel shaped to allow air to flow between the interior and exterior of the chamber, while preventing light from outside the chamber from entering the chamber. In some embodiments, each"
Meta,034-880-019-081-368,2021-06-15,GRANTED_PATENT,INACTIVE,Dynamic location collection,FACEBOOK INC,Y02D30/70,"A method includes determining an operating condition associated with a mobile device based on contextual information associated with one or more of usage information of the mobile device, user activity of a user of the mobile device, or location information. If the operating condition satisfies a threshold power-consumption condition, the method further includes adjusting a frequency of collecting location information of the mobile device and collecting information on a plurality of locations as"
Meta,036-327-551-663-048,2021-05-18,GRANTED_PATENT,INACTIVE,Wing-twist controlled aircraft,FACEBOOK INC,Y02T50/40; Y02T50/60,"The present disclosure directed to an aircraft comprising one or more propulsion devices, a flexible wing, at least two tail booms having a proximal end and a distal end, the tail booms being secured to said flexible wing at the proximal end, wherein the tail booms comprise of a tail section connected at the distal end of said tail boom and wherein the tail section comprises of at least one control surface."
Meta,072-427-998-684-498,2021-05-18,GRANTED_PATENT,INACTIVE,Distributed physical processing of matrix sum operation,FACEBOOK INC,Y02D10/00,"A specification of an operation to perform one or more element-wise sums of specified portions of a matrix is received. The specification of the operation is analyzed to select a type of processing load partitioning to be applied. Based on the selected type of processing load partitioning to be applied, processing required to perform the operation is partitioned across a plurality of physical processing elements in parallel. The partitioned processing is distributed to the physical hardware proc"
Meta,006-196-681-909-696,2020-07-28,GRANTED_PATENT,ACTIVE,Pulsed driver for a diode light source,FACEBOOK TECH LLC,Y02B20/30; Y02B20/40,"A powering circuit for a diode light source includes an inductor charged through an on/off switch. The charging occurs during a charging cycle for a controllable amount of time when the on/off switch is closed. The energy of the charged inductor is used to power the semiconductor light source by opening the on/off switch. In such a driving configuration, the ringing is nearly constant and thus may be suppressed using an appropriately configured circuit."
Meta,104-762-048-799-408,2021-03-23,GRANTED_PATENT,ACTIVE,Variable resolution display device with switchable window and see-through pancake lens assembly,FACEBOOK TECH LLC,Y02D30/70,"A display device is configurable to be operable in a first mode and a second mode. The display device includes an emission surface configured to output image light, a first optical assembly, and a second optical assembly. The first optical assembly is configured to receive image light from the emission surface and to direct the image light toward the eyes of a user at a first optical power. The second optical assembly includes a first region configured to receive image light from the emission su"
Meta,105-641-663-062-331,2021-08-11,GRANTED_PATENT,ACTIVE,Verbindung zur Beseitigung der Verstopfung von Wegen und Verwalten gleichzeitig stattfindender Transaktionen,FACEBOOK TECH LLC,Y02D10/00; Y02D10/00,
Meta,110-745-718-652-978,2021-11-02,GRANTED_PATENT,INACTIVE,Optimizing trajectory of unmanned aerial vehicles,FACEBOOK INC,Y02T50/50,"The present disclosure is directed toward methods, non-transitory computer-readable media, and systems for trajectory optimization in a high-altitude, long-endurance aircraft. For example, the systems described herein can generate an optimized flight plan for an aircraft during active flight of the aircraft by utilizing a greedy algorithm with buffering. In one or more embodiments, the systems described herein identify a plurality of possible states and select a predetermined number of the top p"
Meta,118-646-088-398-027,2021-09-29,GRANTED_PATENT,ACTIVE,STEILER JEDOCH GERADER FLUG,FACEBOOK INC,Y02T50/50,
Meta,132-355-685-839-502,2021-09-21,GRANTED_PATENT,INACTIVE,Automatic airfoil and wing design based on dynamic modeling of structural and aerodynamic performance,FACEBOOK INC,Y02T50/10,"Systems, methods, and non-transitory computer-readable media are disclosed for automatically generating an improved aircraft wing by modifying quantitative design variables of one or more airfoils based on joint analysis of aerodynamic and structural performance. In particular, the disclosed systems determine cross-sectional aerodynamic and structural performance metrics for identified airfoils. Based on cross-sectional metrics, the disclosed systems iteratively determine wing aerodynamic perfor"
Meta,140-052-429-640-969,2021-06-08,GRANTED_PATENT,INACTIVE,Operating system with a single kernel stack per processor,FACEBOOK TECH LLC,Y02D10/00,"In one embodiment, a method includes storing thread state information associated with the first user-mode thread into a memory space associated with the first user-mode thread when executing in kernel space in response to a first system call by a first-user mode thread, executing first operations corresponding to the first system call on a processor, where data associated with executing the first operations are stored on a kernel stack associated with the processor, determining to pause the exec"
Meta,147-206-526-616-227,2022-01-25,GRANTED_PATENT,INACTIVE,Sequencer-based protocol adapter,FACEBOOK TECH LLC,Y02D10/00,"Methods, Apparatus, and Systems are discussed for a sequencer-based protocol adapter that executes a limited instruction set. The sequencer-based protocol adapter is implemented in electronic hardware and programmable registers in an integrated circuit and configured to transition a set of 1) one or more voltage sources, 2) one or more frequency sources, or 3) a combination of voltage sources and frequency sources, coupled with that sequencer-based protocol adapter. The sequencer-based protocol "
Meta,042-711-505-648-967,2019-11-12,GRANTED_PATENT,ACTIVE,Lite network switch architecture,FACEBOOK INC,Y02D10/00; Y02D10/00,Disclosed embodiments include a network switch having a first number of switch elements and a second number of switch elements cross-connected to the first switch elements to passively route network traffic through the network switch in accordance with a predefined configuration.
Meta,195-054-493-692-987,2015-06-11,GRANTED_PATENT,INACTIVE,Dynamic duty-cycling of processor of mobile device based on operating condition of mobile device,FACEBOOK INC,Y02D30/70; Y02D30/70,"In one embodiment, a method includes recording a first location of a mobile device; determining, by one or more processors of a geographic-positioning component of the mobile device, on a periodic basis, a current location of the mobile device; determining, by the processors of the geographic-positioning component, whether the current location is outside a geographic region defined at least in part by the first location; and if the current location is outside the geographic region, then transmit"
Meta,025-251-588-675-715,2015-03-24,GRANTED_PATENT,ACTIVE,Device actions based on device power,TAL ERAN; SCHILLINGS BENOIT M; TOKSVIG MICHAEL JOHN MCKENZIE; GARCIA DAVID HARRY; FACEBOOK INC,Y02D30/70; Y02D30/70,"In one embodiment, one or more computing devices determine, substantially in real time and locally at a mobile device, one or more current dynamic operating conditions of the mobile device related to energy consumption by the mobile device. The computing devices identify a pre-determined device state that corresponds to the current dynamic operating conditions of the mobile device and determine, based at least in part on the pre-determined device state, an action for the mobile device to take, t"
Meta,041-438-521-476-914,2021-01-26,GRANTED_PATENT,ACTIVE,Operating point controller for circuit regions,FACEBOOK TECH LLC,Y02D10/00,"In an embodiment, the OPC manages at least one of i) gating state and ii) different operating frequencies for a given circuit region. The operating point controller is configured to be capable of both 1) having sole control to set and manage the gating state and operating frequency for the given circuit region based on a first set of events, as well as 2) delegating control to a local power domain controller to set and manage i) gating state for components in that circuit region, ii) different o"
Meta,108-607-927-542-057,2015-09-15,GRANTED_PATENT,ACTIVE,Portable platform for networked computing,FACEBOOK INC,Y02D30/70; Y02D30/70,"In one embodiment, a portable, networked, computing device comprises a processor, a plurality of radios, and a memory. The device may be operable to pair, by at least one of the radios, with a device associated with a user. The device may then monitor, by one of the radios, a signal for a connection established with a first network. When the device determines that the signal for the first network has dropped below a threshold level of quality, it may enable access point mode for at least one of "
Meta,047-997-411-273-20X,2020-05-26,GRANTED_PATENT,ACTIVE,Unified and redundant flight and mission control for an unmanned aerial vehicle,FACEBOOK INC,Y02T50/50,"One or more embodiments of the present disclosure include features and functionality that reduce size, weight, and power (SWaP) specifications for an unmanned aerial vehicle (UAV) by combining flight control functionality with mission processing functionality within common hardware. By implementing flight control and mission processing functionality using common hardware, systems and methods described herein decrease costs associated with developing, producing, servicing, and operating UAVs. Mor"
Meta,143-443-216-361-437,2018-04-05,GRANTED_PATENT,INACTIVE,Conserving battery and data usage,FACEBOOK INC,Y02D10/00; Y02D30/70,"In one embodiment, a method includes determining a power consumption profile for a device. Status information for the device may be received, wherein the status information comprises power status and network connectivity status. Using a resource-control algorithm and based on the status information and the power consumption profile, a schedule for sending push events to the device may be determined. Content to be provisioned to the device may be identified, and the scheduled push events may be s"
Meta,193-298-645-120-290,2016-05-31,GRANTED_PATENT,ACTIVE,Multi-sensor hand detection,FACEBOOK INC,Y02D10/00; Y02D30/70; Y02D10/00; Y02D30/70,"In one embodiment, a method includes receiving real-time sensor data from a number of sensors of different sensor types on a computing device. The real-time sensor data corresponds to a transition in a physical state of the computing device caused by a user of the computing device. The method also includes correlating the real-time sensor data from the number of sensors of different sensor types on the computing device; determining based on the correlation an intended imminent use of the computi"
Meta,126-823-235-219-645,2019-06-11,GRANTED_PATENT,ACTIVE,Accounting for battery level of a client device when selecting content for presentation by the client device,FACEBOOK INC,Y02D30/70; Y02D30/70,"An online system receives an advertisement (“ad”) request identifying an objective for presenting the ad request. The objective specifies a type of interaction with the presented ad request. A threshold battery level is associated with the type of interaction in the ad request that specifies a minimum battery level of a client device to complete the type of interaction. When selecting content for presentation to a user, the online system obtains a battery level of a client device associated with"
Meta,109-883-078-966-118,2020-10-27,GRANTED_PATENT,INACTIVE,Electrical system stability,FACEBOOK INC,Y02B70/10,A control logic firmware is received at a power supply unit. The firmware specifies a configuration selected to place a magnitude of an impedance of the power supply unit above a magnitude of an impedance of a network data center power system. The control logic firmware is executed using a power factor correction circuit of the power supply unit including by setting a voltage loop phase margin of the power factor correction circuit to maintain the magnitude of the impedance of the power supply u
Meta,112-590-144-936-136,2020-06-09,GRANTED_PATENT,ACTIVE,Differential drive robotic platform and assembly,FACEBOOK INC,Y02T10/64,"A robotic platform may include a chassis, left and right wheel assemblies, and a controller. The left and right wheel assemblies may include a caster wheel, a motor, a shaft, and a bevel gear. The wheel may be mounted to an axle for rotation about a drive axis and steering about a steering axis. The drive shaft may have one end coupled to the axle and another end wrapped by a respective belt to control rotation of the shaft about the steering axis. The bevel gear may couple the shaft to the axle"
Meta,067-648-686-424-425,2016-06-21,GRANTED_PATENT,ACTIVE,Calibration of grab detection,FACEBOOK INC,Y02D10/00; Y02D10/00,"In one embodiment, a method includes receiving real-time sensor data from N sensors on the computing device. The real-time sensor data corresponds to a transition in a physical state of the computing device caused by a user of the computing device. The method also includes applying a linear function to the real-time sensor data from each of the N sensors; determining a vector based on an N-tuple comprising the derivatives; comparing the vector with a pre-determined hyperplane with N−1 dimensions"
Meta,119-738-197-412-89X,2020-11-17,GRANTED_PATENT,ACTIVE,"System, method, and apparatus for battery cell-stack compression",FACEBOOK INC,Y02E10/50; Y02E60/10; Y02E70/30; Y02T50/40; Y02T50/60,"The present disclosure relates to the manufacture of battery packs/assemblies and more specifically, the manufacture of battery packs/assemblies for use in aircraft. A lightweight battery assembly with cell compression and/or pressure management system is disclosed herein. The cell compression and/or pressure management system can employ a sealed container housing a volatile vapor. The sealed container can be positioned within the battery enclosure and configured to impart a force to compress th"
Meta,141-802-086-830-926,2020-08-11,GRANTED_PATENT,ACTIVE,Proximity-based messaging protocol,FACEBOOK INC,Y02D30/70,"In one embodiment, a method includes receiving, from a sender node associated with a mesh network, a request to send a message to one or more recipient nodes, the wireless mesh network comprising a plurality of nodes, detecting a triggering condition associated with the wireless mesh network, predicting a routing path from the sender node to each of the one or more recipient nodes via the wireless mesh network through one or more relay nodes of the plurality of nodes based on proximity informati"
Meta,154-491-566-285-265,2021-02-23,GRANTED_PATENT,INACTIVE,Banked yet straight flight,FACEBOOK INC,Y02E10/50; Y02T50/50,"In one embodiment, an aircraft includes one or more first wings configured to produce lift in a first direction when the aircraft is moving in a second direction that is substantially perpendicular to the first direction. The first wings may also produce a centripetal force when the aircraft is banking while moving in the second direction. The aircraft may also include one or more second wings affixed and oriented substantially perpendicular to the first wings and configured to produce a counter"
Meta,163-572-217-171-527,2020-06-02,GRANTED_PATENT,ACTIVE,Dynamic power management for artificial intelligence hardware accelerators,FACEBOOK INC,Y02D10/00; Y02D30/50,"A computer-implemented method for dynamically managing the power usage and/or performance of an artificial intelligence (AI) hardware accelerator may include (1) receiving an instruction stream that includes one or more instructions for performing at least one AI-specific computing task, (2) identifying a plurality of special-purpose, hardware-based functional units configured to perform AI-specific computing tasks, (3) predicting, based on an analysis of at least a portion of the instruction st"
Meta,010-384-946-674-865,2016-01-05,GRANTED_PATENT,ACTIVE,Adjusting mobile device state based on user intentions and/or identity,TOKSVIG MICHAEL JOHN MCKENZIE; PAPAKIPOS MATTHEW NICHOLAS; ONDREJKA CORY RUDOLPH; FACEBOOK INC,Y02D10/00; Y02D30/70; Y02B70/30; Y02D10/00; Y02D30/70,"In one embodiment, while a mobile electronic device is in a first operation state, it receives sensor data from one or more sensors of the mobile electronic device. The mobile electronic device analyzes the sensor data to estimate a current intention of a user with respect to the mobile electronic device; and transition from the first operation state to a second operation state based on the current intention of the user with respect to the mobile electronic device."
Meta,113-094-653-253-548,2015-06-09,GRANTED_PATENT,ACTIVE,Adjusting mobile device state based on user intentions and/or identity,SCHILLINGS BENOIT M; GARCIA DAVID HARRY; FACEBOOK INC,Y02D30/70; Y02D30/70,"In one embodiment, when a computing system is in a first state, a first set of inputs from one or more first sensors is detected. A first sensor value array is generated, and the first value array is fed as input to a first function generated by a first neural network. One or more first output values are calculated based on the first function, and a determination is made based on these first output values if a first action has occurred. If a first action has occurred, a second sensor value array"
Meta,003-163-276-909-721,2019-10-29,GRANTED_PATENT,ACTIVE,Controlling a head-mounted display system in low power situations,FACEBOOK INC,Y02D10/00,"The present disclosure relates to head-mounted displays (HMDs) and HMD controllers and to managing low power situations. As the HMD and controller are operational, the HMD monitors the energy level of the batteries. If the HMD detects that a battery energy level is below a first threshold, the HMD sends a low battery command to a developer application. The low battery command causes the developer application to enter a low battery mode in which it performs operations that encourage the user to c"
Meta,004-345-709-122-136,2019-11-26,GRANTED_PATENT,ACTIVE,"Apparatus, systems, and methods for pulse charging rechargeable batteries",FACEBOOK INC,Y02E60/10,"A computer-implemented method for pulse charging rechargeable batteries may include (1) identifying a rechargeable battery, (2) estimating an age of the rechargeable battery, (3) calculating, based at least in part on the age of the rechargeable battery, a pulse parameter for pulse charging the rechargeable battery, and (4) pulse charging the rechargeable battery using the pulse parameter to prolong the useful life of the rechargeable battery. In some examples, the rechargeable battery may be a "
Meta,022-647-551-867-23X,2019-10-29,GRANTED_PATENT,ACTIVE,Automatic load balancing for resource allocations,FACEBOOK INC,Y02D10/00,"A computing system operates according to a method including: processing representations of housing structures with open locations for physically locating computing resources, a physical layout of the open locations, and characteristics of the structures and the resources to generate designated locations for optimally placing or allocating the computing resources in the open locations. The designated locations are generated based on analyzing multiple possible allocation or placement combinations"
Meta,048-708-541-141-478,2019-08-13,GRANTED_PATENT,ACTIVE,Dynamically responding to demand for server computing resources,FACEBOOK INC,Y02D10/00,"Embodiments are described for dynamically responding to demand for server computing resources. The embodiments can monitor performance of each of multiple computing systems in a data center, identify a particular computing system of the multiple computing systems for allocation of additional computing power, determine availability of an additional power supply to allocate to the identified computing system, determine availability of a capacity on a power distribution line connected to the partic"
Meta,059-186-958-629-528,2019-08-27,GRANTED_PATENT,ACTIVE,"Apparatus, systems, and methods for charging partial use batteries",FACEBOOK INC; FACEBOOK TECH LLC,Y02E60/10,"A computer-implemented method for charging partial-use batteries may include (1) determining a discharge duration for a partial-use battery, (2) estimating an age of the partial-use battery, (3) calculating, based on the age, a partial charge voltage for the partial-use battery that will enable a discharge cycle of the partial-use battery to last for the discharge duration, and (4) floating the voltage of the partial-use battery at the partial charge voltage to prolong the partial-use battery's "
Meta,080-518-049-353-391,2019-09-10,GRANTED_PATENT,ACTIVE,Spherical display using flexible substrates,FACEBOOK TECH LLC,Y02E10/549; Y02P70/50,"An organic light emitting diode (OLED) display including an OLED panel having a series of gore shaped panel portions that form a quasi-spherical display surface. Each gore shaped panel portion includes a middle portion, a first end portion, and a second end portion. The middle portions of adjacent gore shaped panel portions are separated by bend regions. The OLED panel is bent along the first bend regions and each gore shaped panel portion is bent, such as along second bend regions between the m"
Meta,080-731-465-232-495,2019-08-06,GRANTED_PATENT,ACTIVE,Hardware accelerator pre-configured with coefficients for matrix-transform operations,FACEBOOK INC,Y02D10/00,"A special-purpose hardware accelerator may include a cache configured to store an input matrix related to performing a convolution operation and a matrix-multiplication subsystem pre-configured with matrix-transform coefficients for performing matrix-transform operations. The matrix-multiplication subsystem may perform the convolution operation by (1) reading the input matrix from the cache, (2) transforming the input matrix via matrix multiplication, (3) transforming, via matrix multiplication,"
Meta,187-580-092-560-174,2012-07-03,GRANTED_PATENT,ACTIVE,Providing distributed online services for mobile devices,MAKAVY RAN; BERDICHEVSKY MICHA; NAVEH BARAK; ARTZI YOAV; FACEBOOK INC,Y02D30/00; Y02D30/70; Y02D30/00; Y02D30/70,"A device, system, and method is provided for running mobile applications, including a server for running applications and a client installed in a mobile device. The client may connect to the server via a network. The client may display content, receive user input, and send user input to the server. The server may use the client to receive user input and to display content for running applications for the mobile device."
Meta,068-927-641-774-964,2015-09-15,GRANTED_PATENT,ACTIVE,Isolating mobile device electrode,FACEBOOK INC,Y02D10/00; Y02D10/00,"In one embodiment, a method includes receiving real-time sensor data from multiple sensors located on multiple surfaces of a computing device; detecting a transition in the real-time sensor data from a steady state; and determining based on the detection an imminent use of the computing device."
Meta,087-559-760-339-167,2019-10-01,GRANTED_PATENT,EXPIRED,Closed loop feedback control of integrated circuits,FACEBOOK INC,Y02D10/00; Y02D10/00,"Systems and methods for closed loop feedback control of integrated circuits. In one embodiment, a plurality of controllable inputs to an integrated circuit is adjusted to achieve a predetermined value of a dynamic operating indicator of the integrated circuit. An operating condition of an integrated circuit is controlled via closed loop feedback based on dynamic operating indicators of the integrated circuit's behavior."
Meta,091-193-861-777-941,2019-09-25,PATENT_APPLICATION,DISCONTINUED,AUTOMATISCHE KONSTRUKTION VON TRAGFLÄCHEN AUF BASIS DER DYNAMISCHEN MODELLIERUNG VON STRUKTURMECHANIK UND AERODYNAMIK,FACEBOOK INC,Y02T50/10,"Systems, methods, and non-transitory computer-readable media are disclosed for automatically generating an improved aircraft wing by modifying quantitative design variables (302) of one or more airfoils based on joint analysis of aerodynamic and structural performance. In particular, the disclosed systems determine cross-sectional aerodynamic (308) and structural performance metrics (310) for identified airfoils. Based on cross-sectional metrics, the disclosed systems iteratively determine wing "
Meta,102-881-895-807-703,2019-11-19,GRANTED_PATENT,ACTIVE,System and method for communication management of a multi-tasking mobile device,TIGER ROI; ROSEN GUY; ARIAV YUVAL; FACEBOOK INC,Y02D30/70; Y02D30/70,A mobile device and method for management of communication from a mobile device capable of multi-tasking. The method includes capturing a request from at least one application executed on the mobile device for data communication through a network interface of the mobile device; identifying the at least one application by interrogation of an operating system of the mobile device; determining for the identified one application data communication access rights; and autonomously communicating throug
Meta,150-594-272-693-913,2014-06-10,GRANTED_PATENT,ACTIVE,Controlling notification based on power expense and social factors,GARCIA DAVID HARRY; TOKSVIG MICHAEL JOHN MCKENZIE; FACEBOOK INC,Y02D30/70; Y02D30/70,"In one embodiment, a computer system determines a wireless transmit cost for each of one or more outgoing messages for a first user, and transmits to the first user's mobile device at least one of the one or more outgoing messages based on the mobile device's power state and respective wireless transmit costs of the one or more outgoing messages."
Meta,106-669-174-523-273,2020-03-03,GRANTED_PATENT,INACTIVE,Testing of micro light emitting diodes (LEDs) using probe pads,FACEBOOK TECH LLC,Y02B20/30,"Embodiments relate to testing a plurality of LEDs by applying a voltage difference between anode electrodes and cathode electrodes of the plurality of LEDs using transistors and probe pads on a display substrate. The anode electrodes of the plurality of LEDs are connected to a first probe pad via clamping transistors, and the cathode electrodes are connected to a second probe pad. Responsive to applying the voltage difference, it is determined whether the plurality of LEDs satisfy a threshold le"
Meta,197-864-160-193-87X,2015-11-17,GRANTED_PATENT,ACTIVE,Sensing proximity utilizing a wireless radio subsystem,MAGUIRE YAEL; FACEBOOK INC,Y02D30/70; Y02D30/70,"In particular embodiments, a wireless communications device includes an RF transceiver, a plurality of antennas coupled to the transceiver, and processing circuitry. The device may transmit an RF reference signal using the RF transceiver. When the RF reference signal is reflected back from each of the plurality of antennas, the device may determine at least one characteristic of the RF reference signal (e.g., amplitude, phase, dispersion, waveform shape, or distortion). The device may then chara"
Meta,120-312-153-647-467,2020-02-18,GRANTED_PATENT,ACTIVE,"System, method, and apparatus for battery cell-stack compression",FACEBOOK INC,Y02E60/10; Y02P70/50; Y02T50/40; Y02T50/50; Y02T50/60,"The present disclosure relates to the manufacture of battery packs/assemblies and more specifically, the manufacture of battery packs/assemblies for use in aircraft. A lightweight battery assembly with cell compression and/or pressure management system is disclosed herein. The battery assembly can employ a composite battery enclosure impregnated with a plurality of primary fibers that define a direction of the composite battery enclosure's tensile strength. A cell-stack can be positioned in the "
Meta,130-720-734-684-19X,2016-05-17,GRANTED_PATENT,ACTIVE,Power line communication monitor,FACEBOOK INC,Y04S10/52,A method of deployment of a power monitor system includes: coupling a monitor device that has a measurement component to a power line communication device for communicating a physical quantity measured by the measurement component across a power line; inserting a connection tap of an electrical access device into the power line through an insulation sheath to a conductor within the power line; attaching the electrical access device to the power line; and coupling electrically the electrical acce
Meta,125-319-051-159-386,2020-02-18,GRANTED_PATENT,ACTIVE,Managing a device cloud,FACEBOOK INC,Y02D30/70; Y02D30/70,"Particular embodiments of a gateway computing device may provide a provisioning service for access credentials for a restricted network. The gateway computing device may receive, from a client device, a request for the access credentials, wherein the request was sent over an open network using a restricted-packet-size protocol designed to limit power usage by devices sending messages using the protocol. The gateway computing device may segment data comprising the access credentials into a plural"
Meta,125-107-667-169-916,2019-07-23,GRANTED_PATENT,ACTIVE,Display assembly using dynamic liquid crystal array,FACEBOOK TECH LLC,Y02D10/00,"A head-mounted display includes an electronic display, a liquid crystal (LC) array with LC cells forming a dynamic lens array, an optical assembly, an eye tracker, and a controller. The LC array refracts image light emitted from the electronic display. The LC array includes a gaze region with a subset of the LC cells forming a portion of the dynamic lens array having a lens density different than that associated with remaining portions of the LC cells outside the gaze region. The eye tracker tra"
Meta,047-057-468-895-229,2015-11-18,GRANTED_PATENT,ACTIVE,"VERFAHREN, EIN ODER MEHRERE COMPUTERLESBARE NICHTRANSITORISCHE SPEICHERMEDIEN UND ALLGEMEIN IM ZUSAMMENHANG MIT POSITIONSVERFOLGUNG VERWENDETE VORRICHTUNG",FACEBOOK INC,Y02D30/70,
Meta,140-833-403-586-089,2019-06-25,GRANTED_PATENT,ACTIVE,Dynamically adapting to demand for server computing resources,FACEBOOK INC,Y02D10/00; Y02D10/00,"Embodiments are described for dynamically responding to demand for server computing resources. The embodiments can monitor performance of each of multiple computing systems in a data center, identify a particular computing system of the multiple computing systems for allocation of additional computing power, determine availability of an additional power supply to allocate to the identified computing system, and selectively enable or disable a turbo mode of processors associated with the computin"
Meta,036-879-838-011-499,2018-02-06,GRANTED_PATENT,ACTIVE,Display dynamic contents on locked screens,TSENG ERICK; CAHILL MATTHEW; FACEBOOK INC,Y02D10/00; Y02B70/10; Y02D10/00,"In one embodiment, receiving a first action from a user of a computing device, wherein the first action causes the computing device to power up while a screen of the computing device is locked; obtaining a plurality of dynamic information items relevant to the user of the computing device; and displaying at least one of the plurality of dynamic information items on the locked screen of the computing device."
Meta,012-978-029-819-888,2018-10-18,PATENT_APPLICATION,PENDING,WING AND PROPELLER DESIGN FOR AIRCRAFT,FACEBOOK INC,Y02T50/10; Y02T50/10,"In one embodiment, an aircraft includes a number of propellers N prop , wherein each propeller comprises a diameter d prov , has a propeller efficiency η ρτορ , and is configured to absorb power p prop to rotate at a rate RPM to generate thrust for a flight speed V of the aircraft. The aircraft may further include a total power P total absorbed by the propellers that is approximately p prop x N prop , a wing having a circulation distribution, wherein the wing comprises a wingspan B, a drag D tha"
Meta,191-633-453-083-299,2018-12-18,GRANTED_PATENT,ACTIVE,Remotely supplied power for unmanned aerial vehicle,FACEBOOK INC,Y02E10/50; Y02E70/30; Y02T10/70; Y02T10/7072; Y02T50/50; Y02T90/12; Y02T90/16; Y02T90/16; Y02T10/70; Y02T10/7072; Y02T90/12; Y02T90/14; Y02T90/16,"In one embodiment, a system includes a laser configured to generate a laser beam and a laser-aiming module configured to aim the laser beam to be at least in part incident on a remotely located, continuously moving solar cell. The system also includes a controller configured to receive a feedback signal indicating a position of the laser beam relative to the remotely located, continuously moving solar cell and instruct the laser-aiming module to adjust the aiming of the laser beam based on the f"
Meta,023-575-056-797-111,2019-05-28,GRANTED_PATENT,ACTIVE,Two part cone display using flexible substrates,FACEBOOK TECH LLC,Y02E10/549; Y02P70/50,An organic light emitting diode (OLED) display including a conic OLED panel portion and a base OLED panel portion. The conic OLED panel portion includes peripheral display surfaces forming a truncated conic shape with an open base region around a center of the conic OLED panel portion. The OLED base portion includes a display surface. The base OLED panel portion is positioned to cover the open base region of the conic OLED panel portion such that the peripheral display surfaces surround the base
Meta,032-997-713-536-170,2019-04-30,GRANTED_PATENT,ACTIVE,Dynamically adapting to demand for server computing resources,FACEBOOK INC,Y02D10/00; Y02D10/00,"Embodiments are described for dynamically responding to demand for server computing resources. The embodiments can monitor performance of each of multiple computing systems in a data center, identify a particular computing system of the multiple computing systems for allocation of additional computing power, determine availability of an additional power supply to allocate to the identified computing system, determine availability of a capacity on a power distribution line connected to the partic"
Meta,035-578-105-406-324,2019-04-16,GRANTED_PATENT,ACTIVE,Power management for location sharing,WHATSAPP INC,Y02D30/70,"A messaging server receives a sharing message from a sharer client indicating that the sharer client is offering to provide live location information. When the messaging server receives a subscription request from a receiver client indicating a request to receive live location information shared by the sharer client, the messaging server sends a location request to the sharer client. The location request requests live location information from the sharer client. The sharer client determines its "
